"Member__r.Name","Challenge__r.Challenge_Id__c","Place__c","Points_Awarded__c","Score__c","Status__c","Submitted_Date__c"
"chandrakant_kr","1423","","0.0","0.0","Registered",""
"rakeshaggarwal","1429","","0.0","0.0","Registered",""
"vijiaj","1397","","0.0","0.0","Registered",""
"ashmita","1397","","0.0","0.0","Registered",""
"moulisfdc","1429","","0.0","0.0","Watching",""
"raj9006","1397","","0.0","0.0","Registered",""
"monabhatt","1407","","0.0","0.0","Watching",""
"gullu99","1397","","0.0","0.0","Registered",""
"jamessun","1397","","0.0","0.0","Registered",""
"JoeEmison","1397","","0.0","0.0","Registered",""
"cloud21","1397","","0.0","0.0","Registered",""
"kissna8","1397","","0.0","0.0","Registered",""
"sandysandeep","1397","","0.0","0.0","Registered",""
"mayur_mitkari","1397","","0.0","0.0","Registered",""
"Anurag_Shrivastav","1397","","0.0","0.0","Registered",""
"TsunamiSailor","1427","","0.0","0.0","Watching",""
"hitesh10","1397","","0.0","0.0","Registered",""
"mustafasaify","1423","","0.0","0.0","Watching",""
"damarajuraghavendra","1399","","0.0","0.0","Registered",""
"learn_cloud14279","1401","","0.0","0.0","Registered",""
"mispeldx","1397","","0.0","0.0","Registered",""
"vijay00mishra","1397","","0.0","0.0","Registered",""
"nagesh12356","1423","","0.0","0.0","Watching",""
"prakashp","1397","","0.0","0.0","Registered",""
"poojanadda","1232","","0.0","0.0","Registered",""
"namritan","1232","","0.0","100.0","Registered","2011-12-19T14:03:08.000Z"
"avidev9","1238","1","1000.0","88.0","Won","2011-12-19T14:03:08.000Z"
"hirday","1229","","0.0","78.0","Registered","2011-12-19T14:03:20.000Z"
"aislingmathews","1232","","0.0","100.0","Registered","2011-12-19T14:03:08.000Z"
"AnTraX","1232","","0.0","100.0","Registered","2011-12-19T14:03:08.000Z"
"Karthikeyan2011","1236","","0.0","0.0","Registered",""
"hirday","1234","","0.0","25.0","Registered","2011-12-19T14:03:20.000Z"
"balagangadhar85","1231","","0.0","0.0","Registered",""
"afzl112","1231","","0.0","0.0","Registered","2011-12-19T14:03:07.000Z"
"nbhagya22","1237","","0.0","0.0","Registered",""
"nsinha84","1397","","0.0","0.0","Registered",""
"wcheung","1378","1","1000.0","100.0","Won","2012-03-06T03:19:14.000Z"
"nidz","1398","","0.0","0.0","Registered",""
"KMorsony","1398","","0.0","0.0","Registered",""
"indela447","1423","","0.0","0.0","Registered",""
"dubeynikhileshs","1423","2","500.0","92.5","Lost","2012-03-28T20:04:06.000Z"
"kpimt","1403","","0.0","0.0","Watching",""
"lib0","1408","","0.0","0.0","Registered",""
"razawat","1423","","0.0","0.0","Registered",""
"forcexperts","1426","1","750.0","78.75","Won","2012-04-02T14:08:32.000Z"
"h4rd15x","1397","","0.0","0.0","Registered",""
"witness","1397","","0.0","0.0","Registered",""
"sandeep_giet","1397","","0.0","0.0","Registered",""
"cdtinguria","1398","","0.0","0.0","Watching",""
"Pradhap","1426","","0.0","0.0","Watching",""
"ravi_1234","1397","","0.0","0.0","Registered",""
"khandaa","1397","","0.0","0.0","Registered",""
"akhilesh_mona","1235","","0.0","0.0","Registered",""
"sidjava","1238","","0.0","0.0","Registered",""
"Anwar_Sayed","1229","","0.0","0.0","Registered",""
"kzer95","1231","1","1000.0","94.0","Won","2011-12-19T14:03:20.000Z"
"subhashchandra","1397","","0.0","0.0","Registered",""
"meesaw","1399","","0.0","0.0","Registered",""
"mprabhu","1405","","0.0","0.0","Watching",""
"Engelbert","1397","","0.0","0.0","Registered",""
"adnanzaman","1397","","0.0","0.0","Registered",""
"Raghavendra47","1403","","0.0","0.0","Registered",""
"libinemmanuel","1423","","0.0","0.0","Registered",""
"eliasnema","1357","","0.0","0.0","Watching",""
"adsf","1408","","0.0","0.0","Registered",""
"raamsiva","1397","","0.0","0.0","Registered",""
"vinayjigalur","1397","","0.0","0.0","Registered",""
"biragonisrinivas","1398","","0.0","0.0","Registered",""
"yuvaraj","1403","","0.0","0.0","Registered",""
"sumorajan","1408","","0.0","0.0","Registered",""
"satlawarv","1397","","0.0","0.0","Registered",""
"romitkar007","1397","","0.0","0.0","Registered",""
"Viberations","1397","","0.0","0.0","Registered",""
"chakkomarae","1397","","0.0","0.0","Registered",""
"PartapSingh","1397","","0.0","0.0","Registered",""
"yogesht781","1397","","0.0","0.0","Registered",""
"tomAdnJim","1414","","0.0","0.0","Registered",""
"shivpratap18","1397","","0.0","0.0","Registered",""
"somalingam","1397","","0.0","0.0","Registered",""
"avidev9","1400","4","100.0","75.0","Lost","2012-03-08T10:31:41.000Z"
"OlivierSpehner","1403","","0.0","0.0","Registered",""
"vk177","1414","","0.0","0.0","Registered",""
"pritamkosalage97","1431","","0.0","0.0","Registered",""
"akashsakarwal100","1397","","0.0","0.0","Registered",""
"summaiya","1399","","0.0","0.0","Registered",""
"Ikwansha","1423","","0.0","0.0","Registered",""
"Engelbert","1426","","0.0","0.0","Watching",""
"anasttspk","1397","","0.0","0.0","Registered",""
"espode","1397","","0.0","0.0","Registered",""
"Josette1311","1966","","0.0","0.0","Watching",""
"soe","1983","","0.0","0.0","Registered",""
"jrmoran","1790","","0.0","0.0","Watching",""
"talesforce","1741","","0.0","0.0","Watching",""
"bleboff","1797","","0.0","0.0","Watching",""
"shashankrathi90","1966","","0.0","80.0","Submitted","2012-12-19T09:47:59.000Z"
"AronRenee","1942","","0.0","0.0","Registered",""
"knortal","1775","","0.0","42.5","Submitted","2012-09-17T12:50:43.000Z"
"snehaheda","1792","1","750.0","91.6","1st Place","2012-09-17T11:53:15.000Z"
"elukaweski","1802","","0.0","0.0","Watching",""
"programmer542","1796","","0.0","0.0","Registered",""
"sgurumurthy","1801","","0.0","75.5","Submitted","2012-09-26T03:57:47.000Z"
"rohit1290","1791","","0.0","25.75","Submitted","2012-09-23T16:45:33.000Z"
"Enreeco","1789","1","500.0","100.0","1st Place","2012-09-30T14:03:01.000Z"
"elukaweski","1803","","0.0","0.0","Watching",""
"franklovecchio","1794","","0.0","0.0","Registered",""
"aproxacs","1787","1","500.0","95.0","1st Place","2012-09-19T13:30:59.000Z"
"talesforce","1742","","0.0","75.75","Submitted","2012-08-21T07:18:16.000Z"
"elukaweski","1793","","0.0","0.0","Watching",""
"wcheung","1804","","0.0","0.0","Watching",""
"rohit1290","1978","2","50.0","80.0","2nd Place","2012-12-20T10:06:22.000Z"
"johnlafata","1756","","0.0","0.0","Watching",""
"teja542","1800","","0.0","0.0","Registered",""
"jan3594","1966","","0.0","0.0","Watching",""
"mikem","1978","","0.0","0.0","Watching",""
"tuhinidealist","1975","","0.0","0.0","Registered",""
"sjw","1967","1","500.0","92.975","1st Place","2012-12-22T15:49:39.000Z"
"Enreeco","1804","1","750.0","100.0","1st Place","2012-09-24T12:53:19.000Z"
"wkyniston","1799","","0.0","0.0","Registered",""
"rrandom","1799","","0.0","0.0","Registered",""
"forceDotMom","1969","","0.0","0.0","Watching",""
"callmekatootie","1942","","0.0","0.0","Registered",""
"_the__real__deal","1942","","0.0","0.0","Registered",""
"knortal","1773","","0.0","0.0","Watching",""
"Enreeco","1797","1","750.0","89.7","1st Place","2012-09-20T21:01:22.000Z"
"knortal","1794","","0.0","41.0","Submitted","2012-09-20T10:51:57.000Z"
"jan3594","1800","","0.0","0.0","Registered",""
"azhacmc","1794","","0.0","0.0","Submission Rejected","2012-09-20T09:42:01.000Z"
"jrmoran","1800","","0.0","0.0","Watching",""
"bimukher","1929","2","50.0","85.0","2nd Place","2012-11-30T14:18:49.000Z"
"soe","1980","","0.0","0.0","Registered",""
"rohit1290","1742","","0.0","0.0","Registered",""
"sfexpert","1765","","0.0","0.0","Registered",""
"ayj","1796","","0.0","0.0","Registered",""
"username5","1774","","0.0","73.35","Submitted","2012-09-17T19:47:24.000Z"
"jrmoran","1799","","0.0","0.0","Watching",""
"pisosdeocasion","1986","","0.0","0.0","Registered",""
"elukaweski","1768","1","1000.0","98.5","1st Place","2012-09-17T13:48:42.000Z"
"sonu12","1801","","0.0","75.5","Submitted","2012-09-24T18:43:54.000Z"
"poundinc","1766","","0.0","0.0","Registered",""
"talesforce","1744","","0.0","0.0","Watching",""
"chok68","1797","2","250.0","86.25","2nd Place","2012-09-21T15:24:19.000Z"
"soe","1982","","0.0","0.0","Registered",""
"TaytoPancakes","1774","","0.0","0.0","Registered",""
"tusar1189","1975","","0.0","0.0","Watching",""
"swatKat","1767","1","350.0","82.75","1st Place","2012-09-08T16:58:12.000Z"
"DuncanStewart","1782","","0.0","100.0","Submitted","2012-09-11T11:40:56.000Z"
"ngabrani","1767","","0.0","75.15","Submitted","2012-09-06T14:56:57.000Z"
"pforce","1796","","0.0","69.0","Submitted","2012-09-23T16:42:13.000Z"
"ashr81","1978","","0.0","70.0","Submitted","2012-12-22T12:15:58.000Z"
"praneethjonna","1986","","0.0","0.0","Registered",""
"alfongj","1977","","0.0","50.0","Submitted","2012-12-24T12:40:35.000Z"
"Enreeco","1792","","0.0","0.0","Registered",""
"eadlam","1775","","0.0","0.0","Registered",""
"Enreeco","1980","","0.0","0.0","Watching",""
"parasquid","1983","","0.0","0.0","Registered",""
"JenBeatty","1976","","0.0","0.0","Watching",""
"parasquid","1985","","0.0","0.0","Registered",""
"snehaheda","1797","4","100.0","82.0","4th Place","2012-09-21T10:34:35.000Z"
"shashankrathi90","1969","","0.0","0.0","Submitted","2012-12-21T19:45:42.000Z"
"ralfhoff","1743","","0.0","0.0","Watching",""
"deepu8","1969","","0.0","0.0","Submitted","2012-12-21T06:28:10.000Z"
"Enreeco","1659","","0.0","0.0","Registered",""
"venkatesh_yadav","1659","","0.0","0.0","Registered",""
"raygao","1784","","0.0","0.0","Registered",""
"raygao","1786","","0.0","0.0","Registered",""
"Enreeco","1736","","0.0","0.0","Registered",""
"SidMayer","1975","","0.0","60.0","Submitted","2012-12-21T10:03:08.000Z"
"cloudchallenger","1766","2","250.0","86.25","2nd Place","2012-09-06T17:49:06.000Z"
"Makif","1976","1","200.0","90.0","1st Place","2012-12-20T23:07:54.000Z"
"talesforce","1766","","0.0","83.55","Submitted","2012-09-07T15:44:36.000Z"
"ammonia","1782","","0.0","0.0","Submitted","2012-09-10T14:54:20.000Z"
"atimb","1769","","0.0","0.0","Watching",""
"Enreeco","1982","","0.0","0.0","Watching",""
"l33tnerd","1767","","0.0","0.0","Registered",""
"pradeepsharma85","1782","","0.0","0.0","Registered",""
"abc122112","1943","","0.0","0.0","Registered",""
"phaniram","1978","","0.0","0.0","Registered",""
"arberiii","1786","","0.0","0.0","Registered",""
"logontokartik","1970","1","750.0","84.125","1st Place","2012-12-25T12:31:06.000Z"
"chok68","1744","3","150.0","75.75","3rd Place","2012-08-27T11:14:56.000Z"
"helperyadav","1986","","0.0","0.0","Registered",""
"praneethjonna","1968","","0.0","71.0","Submitted","2012-12-20T23:56:24.000Z"
"mess","1782","","0.0","0.0","Registered",""
"sgurumurthy","1768","","0.0","82.9","Submitted","2012-09-17T18:24:28.000Z"
"deepak552","1775","","0.0","0.0","Submission Rejected","2012-09-08T17:33:18.000Z"
"vtolosa2","1977","","0.0","0.0","Registered",""
"jitenbhatia","1756","","0.0","0.0","Registered",""
"cs_san","1969","","0.0","0.0","Submitted","2012-12-21T03:53:37.000Z"
"astha02","1767","","0.0","74.85","Submitted","2012-09-07T20:24:40.000Z"
"jacobwilen","1977","","0.0","80.0","Submitted","2012-12-23T21:30:10.000Z"
"KaushikRay","1238","","0.0","0.0","Registered",""
"salesforcedeveloper","1238","2","250.0","85.0","Lost","2011-12-19T14:03:08.000Z"
"singhabhijeet13","1278","","0.0","0.0","Registered",""
"lukeemberton","1238","3","150.0","80.0","Lost","2011-12-19T14:03:08.000Z"
"chiragmehta84","1278","","0.0","0.0","Registered",""
"sabarish90","1278","","0.0","0.0","Registered",""
"Asif_Zahid","1278","","0.0","0.0","Registered",""
"sfexpert","1766","","0.0","0.0","Registered",""
"guilaume","1562","","0.0","0.0","Registered",""
"heyvinoh","1659","","0.0","0.0","Watching",""
"ayj","1767","","0.0","75.15","Submitted","2012-09-08T08:44:18.000Z"
"Cojam","1756","","0.0","0.0","Registered",""
"praneethjonna","1756","","0.0","0.0","Registered",""
"logontokartik","1782","","0.0","100.0","Submitted","2012-09-11T02:25:18.000Z"
"praneethjonna","1775","","0.0","0.0","Registered",""
"sonu12","1769","","0.0","0.0","Watching",""
"forcedigger","1782","","0.0","0.0","Submitted","2012-09-10T20:11:52.000Z"
"prolayc","1756","","0.0","0.0","Registered",""
"prpal","1767","","0.0","73.95","Submitted","2012-09-08T11:57:11.000Z"
"Challengecracker","1768","","0.0","0.0","Registered",""
"avidev9","1782","","0.0","100.0","Submitted","2012-09-10T12:09:11.000Z"
"laxmaanil143","1756","","0.0","0.0","Submission Rejected","2012-09-09T11:49:03.000Z"
"swatKat","1782","","0.0","0.0","Submitted","2012-09-10T18:01:49.000Z"
"Enreeco","1782","","0.0","0.0","Submitted","2012-09-10T15:24:03.000Z"
"nkumar91","1756","","0.0","0.0","Registered",""
"HimanshuSoni","1742","","0.0","0.0","Registered",""
"nicks15","1782","","0.0","0.0","Submitted","2012-09-11T13:16:54.000Z"
"Jaybblv","1783","","0.0","0.0","Registered",""
"ayj","1792","","0.0","48.05","Submitted","2012-09-15T14:50:09.000Z"
"cloudchallenger","1782","","0.0","0.0","Submitted","2012-09-09T10:19:29.000Z"
"arberiii","1769","","0.0","0.0","Registered",""
"namratha","1357","","0.0","0.0","Registered",""
"romin","1354","2","250.0","90.0","Lost","2012-01-19T05:01:35.000Z"
"talesforce","1359","1","250.0","88.0","Won","2012-01-25T09:17:28.000Z"
"jagdeesh28","1358","","0.0","0.0","Submitted","2012-01-19T08:53:02.000Z"
"username5","1361","","0.0","74.35","Submitted","2012-01-24T19:04:46.000Z"
"leyagath","1358","","0.0","0.0","Watching",""
"Enreeco","1741","","0.0","54.05","Submitted","2012-08-21T11:13:47.000Z"
"akkishore","1354","1","500.0","90.68","Won","2012-01-19T18:12:49.000Z"
"sfdcdev11981","1782","","0.0","0.0","Submitted","2012-09-10T18:50:12.000Z"
"avidev9","1361","2","200.0","97.91","Lost","2012-01-24T17:32:24.000Z"
"wcheung","1354","2","250.0","90.0","Lost","2012-01-19T19:41:52.000Z"
"rajvenka","1363","","0.0","0.0","Registered",""
"mrvikas18","1364","","0.0","0.0","Registered",""
"Dougwein","1562","","0.0","0.0","Registered",""
"mess","1361","","0.0","0.0","Submitted","2012-01-25T04:14:36.000Z"
"Akhtar","1358","","0.0","0.0","Registered",""
"Enreeco","1744","","0.0","0.0","Registered",""
"logontokartik","1363","","0.0","0.0","Watching",""
"soe","1738","","0.0","0.0","Registered",""
"Rajanmishra24","1364","","0.0","0.0","Registered",""
"Corycowgill","1361","1","500.0","100.0","Won","2012-01-27T14:57:52.000Z"
"iamjasszD","1359","","0.0","0.0","Registered",""
"surbhiarora","1741","","0.0","0.0","Registered",""
"SSURYANARAYANAR","1750","","0.0","0.0","Registered",""
"JoeGaska","1362","","0.0","0.0","Registered",""
"svonschilling","1361","","0.0","94.29","Submitted","2012-01-26T02:00:36.000Z"
"gagandeepbhullar","1362","","0.0","0.0","Watching",""
"gnnitishkumar","1358","","0.0","0.0","Registered",""
"vishesh91","1361","","0.0","89.27","Submitted","2012-01-26T12:24:22.000Z"
"wcheung","1740","3","100.0","77.0","3rd Place","2012-08-24T04:37:14.000Z"
"nzgonjanin","1358","3","250.0","90.16","Lost","2012-01-24T02:55:55.000Z"
"peakpado","1362","3","200.0","80.0","Lost","2012-01-28T00:31:21.000Z"
"soe","1408","","0.0","0.0","Submission Rejected","2012-04-02T14:16:23.000Z"
"riyas754","1363","","0.0","0.0","Registered",""
"talesforce","1404","3","250.0","76.3","Lost","2012-03-16T14:34:50.000Z"
"soe","1711","","0.0","78.5","Submitted","2012-08-20T12:57:41.000Z"
"joachim","1360","2","500.0","83.28","Lost","2012-01-25T14:57:52.000Z"
"krkry","1659","","0.0","0.0","Registered",""
"sidnag488","1363","","0.0","0.0","Watching",""
"logontokartik","1364","","0.0","0.0","Watching",""
"nmohamadkabir","1745","","0.0","0.0","Registered",""
"cde","1361","","0.0","0.0","Registered",""
"system","1362","","0.0","0.0","Registered",""
"chok68","1736","3","250.0","75.0","3rd Place","2012-08-23T21:39:14.000Z"
"swatKat","1750","","0.0","86.65","Submitted","2012-08-30T19:24:11.000Z"
"sach129606","1357","","0.0","0.0","Submitted","2012-01-22T08:55:58.000Z"
"naveen_kumar","1362","","0.0","0.0","Watching",""
"pksjce","1745","2","250.0","79.0","Submitted","2012-08-29T15:47:51.000Z"
"dkrishnaprasad","1357","","0.0","60.0","Submitted","2012-01-24T12:56:36.000Z"
"mrnobody","1363","1","750.0","100.0","Won","2012-01-24T18:00:48.000Z"
"rounaq12345","1359","","0.0","0.0","Registered",""
"nicks1505","1750","","0.0","0.0","Registered",""
"utkarsh_1991","1750","","0.0","0.0","Submission Rejected","2012-08-30T15:31:56.000Z"
"bets","1363","","0.0","0.0","Watching",""
"emptist","1361","","0.0","0.0","Watching",""
"varunkaushish","1363","","0.0","0.0","Registered",""
"keerthiasm","1743","","0.0","0.0","Registered",""
"astha02","1741","1","500.0","84.0","1st Place","2012-08-20T18:17:48.000Z"
"romin","1364","3","500.0","93.75","Lost","2012-01-31T12:22:35.000Z"
"ronu007","1357","","0.0","0.0","Watching",""
"enlighter","1501","","0.0","0.0","Registered",""
"satishkengam","1364","","0.0","0.0","Registered",""
"soneshwar","1364","","0.0","0.0","Registered",""
"avidev9","1750","","0.0","84.6","Submitted","2012-08-30T20:16:34.000Z"
"talesforce","1363","","0.0","0.0","Registered",""
"talesforce","1764","","0.0","0.0","Watching",""
"stanislav","1363","","0.0","0.0","Watching",""
"SidMayer","1977","","0.0","0.0","Registered",""
"gadget182","1358","","0.0","0.0","Registered",""
"mrnobody","1361","","0.0","96.36","Submitted","2012-01-23T18:43:16.000Z"
"jan3594","1744","","0.0","0.0","Registered",""
"Makif","1408","","0.0","0.0","Watching",""
"riyas754","1362","","0.0","0.0","Registered",""
"robertojrojas","1736","2","500.0","85.0","2nd Place","2012-08-22T21:41:38.000Z"
"sanjaymankani","1363","","0.0","0.0","Registered",""
"snehaheda","1766","","0.0","82.65","Submitted","2012-09-06T06:34:24.000Z"
"rar4u","1750","","0.0","0.0","Registered",""
"sanjaymankani","1361","","0.0","0.0","Registered",""
"chok68","1753","1","500.0","95.0","1st Place","2012-09-01T11:55:31.000Z"
"snehaheda","1355","3","250.0","83.82","Lost","2012-01-20T19:54:21.000Z"
"shaileshpatilsfdc","1363","","0.0","0.0","Registered",""
"NaleagDeco","1363","","0.0","0.0","Registered",""
"kimoz10","1362","","0.0","0.0","Watching",""
"webwidgets","1562","","0.0","0.0","Registered",""
"nishith3904","1357","","0.0","0.0","Registered",""
"sachinuk","1362","","0.0","0.0","Registered",""
"talesforce","1753","2","250.0","95.0","2nd Place","2012-09-02T13:07:34.000Z"
"aphillips20","1659","","0.0","0.0","Registered",""
"parasquid","1744","","0.0","0.0","Registered",""
"TehNrd","1363","2","250.0","99.86","Lost","2012-01-27T16:00:32.000Z"
"cwallata","1360","","0.0","0.0","Registered",""
"swapnilkhatwar","1750","","0.0","0.0","Registered",""
"hirday","1361","","0.0","92.2","Submitted","2012-01-24T15:58:09.000Z"
